date,data
2011-December-Late,16767
2012-December-Early,14883
2012-December-Mid,14843
2012-December-Late,14686
2013-December-Early,10018
2013-December-Mid,10018
2013-December-Late,10018
2014-December-Early,10710
2014-December-Mid,10652
2014-December-Late,10648
2015-December-Early,10608
2015-December-Mid,10608
2015-December-Late,10608
2016-December-Early,9933
2016-December-Mid,9883
2016-December-Late,9872
2017-December-Early,17488
2017-December-Mid,17529
2017-December-Late,17529
2018-December-Early,17474
2018-December-Mid,17407
2018-December-Late,17271
2019-December-Early,12406
2019-December-Mid,12325
2019-December-Late,12322
2020-December-Early,21769
2020-December-Mid,21656
2020-December-Late,21656
2021-December-Early,13630
2021-December-Mid,13336
2021-December-Late,13292
2022-December-Early,16575
2022-December-Mid,16535
2022-December-Late,16342
2023-December-Early,18450
2023-December-Mid,18448
2023-December-Late,18416
2024-December-Early,0
2024-December-Mid,0
2024-December-Late,0
